 6.090261936187744 0.9218651652336121 -2.8547818660736084
 5.645895481109619 1.2566715478897095 -3.603839874267578
 5.654323577880859 1.4642369747161865 -3.3327817916870117
 5.391754627227783 1.3016576766967773 -4.14055061340332
 5.35804557800293 1.9995007514953613 -4.451356410980225
 5.319568634033203 1.2449079751968384 -3.994199275970459
 5.089086532592773 2.1306538581848145 -5.115940570831299
 5.737006664276123 1.2920893430709839 -3.672891616821289
 5.353476524353027 1.5164402723312378 -4.953142166137695
 5.340249061584473 1.8592545986175537 -5.027414798736572
 5.627857685089111 0.71437668800354 -4.837676525115967
 5.42857551574707 1.2071284055709839 -4.6090593338012695
 4.718785285949707 2.1653246879577637 -5.097776889801025
 5.331441879272461 1.9534472227096558 -4.1786088943481445
 5.476889133453369 2.3251426219940186 -3.8941664695739746
 5.515806674957275 1.6816682815551758 -3.743835687637329
 5.520633697509766 1.8504084348678589 -4.508096694946289
 5.041268825531006 2.119140863418579 -4.481517314910889
 5.53240966796875 1.7892719507217407 -5.023952960968018
 5.571720600128174 0.9529144763946533 -4.641214847564697
 5.520848274230957 0.9959876537322998 -4.3994364738464355
 5.636969089508057 1.2913734912872314 -4.038527965545654
 5.164271831512451 1.4012537002563477 -4.280984878540039
 5.181992053985596 1.6949467658996582 -4.716506481170654
 5.691715717315674 1.4410604238510132 -3.8951735496520996
 5.446444034576416 1.6205707788467407 -4.006000995635986
 5.035305976867676 1.9769953489303589 -5.134756088256836
 5.565028667449951 1.7917604446411133 -4.3866472244262695
 5.254783630371094 1.8818644285202026 -4.343696117401123
 5.400177955627441 1.5909521579742432 -3.915090322494507
 4.937014102935791 3.0237483978271484 -4.039032459259033
 5.528450012207031 1.8638375997543335 -3.603423595428467
 5.257116317749023 2.4638864994049072 -3.5817251205444336
 5.3013386726379395 2.030802011489868 -4.127081871032715
 5.53797721862793 1.4196979999542236 -3.193617820739746
 5.029482841491699 2.242748737335205 -3.580965995788574
 4.957054615020752 2.2502589225769043 -3.922011375427246
 5.27006196975708 2.4941043853759766 -3.083688497543335
 6.111222743988037 1.0011509656906128 -3.294398307800293
 5.425702095031738 1.373822808265686 -3.3681797981262207
 5.479930877685547 1.99900484085083 -3.0624217987060547
 5.882139205932617 1.653159260749817 -2.899829149246216
 5.67082405090332 1.4973995685577393 -3.067765474319458
 5.360612392425537 1.8390049934387207 -3.796090841293335
 5.452411651611328 2.654700517654419 -3.145165205001831
 5.18385648727417 2.9509079456329346 -4.008886814117432
 4.75628662109375 3.4177985191345215 -3.7745282649993896
 5.252084255218506 1.8190516233444214 -4.334502696990967
 5.491817474365234 1.1569454669952393 -3.644437074661255
 5.693155288696289 1.6181941032409668 -3.0621860027313232
 5.637544631958008 1.8942879438400269 -3.9026410579681396
